시나리오_ID,회차,페르소나,질문,Base_GPT_응답,RAG_시스템_응답,Human_Evaluation,만족도(상/중/하)
4,10,30대 광역버스 출퇴근러,광역버스나 지하철 교통비 혜택이 가장 큰 신용카드 추천해줘. 매일 먹는 점심 식대랑 스타벅스 할인도 꼭 포함되면 좋겠어.,"1. 카드명: 삼성카드 The 삼성카드
2. 카드사: 삼성카드
3. 카드종류: 신용
4. 전월실적: 0원 이상
5. 혜택: 
   - 대중교통 이용 시 10% 할인
   - 매월 1회 무료 교통비 혜택
   - 매일 점심 20% 할인
   - 스타벅스 10% 할인
6. 해외사용: 가능
7. 추천 이유: 교통비 할인 혜택이 크고, 매일 먹는 점심과 스타벅스 할인도 제공하여 일상 속에서 다양한 혜택을 누릴 수 있습니다. 해외에서도 사용 가능하여 다양한 상황에서 편리하게 이용할 수 있습니다.","1. 카드명: 신세계 BC 바로 클리어 플러스
2. 카드사: BC 바로카드
3. 카드종류: 신용
4. 전월실적: 전월실적 20만원 이상
5. 혜택: [매일할인] 점심식사·배달앱·대중교통 5% 할인
6. 해외사용: 국내전용 5,000원 / 해외겸용 5,000원
7. 추천 이유: 30대 광역버스 출퇴근러인 사용자에게 적합한 카드입니다. 이 카드는 대중교통 이용 시 5% 할인을 제공하여 매달 10만 원 이상의 교통비를 지출하는 사용자에게 큰 혜택을 줍니다. 또한, 점심 식사와 배달앱에서도 5% 할인이 적용되어 회사 근처 식당에서의 점심 비용을 절감할 수 있습니다. 스타벅스 할인은 포함되어 있지 않지만, 점심과 교통비 할인 혜택이 사용자 패턴에 잘 맞아 추천드립니다.",,
5,1,30대 자차 보유 프로운전러,리터당 주유 할인이나 포인트 적립이 제일 많이 되는 신용카드 알려줘. 주차장 할인이나 정비소 혜택도 같이 있으면 좋아.,"1. 카드명: 삼성카드 주유/주차/정비
2. 카드사: 삼성카드
3. 카드종류: 신용
4. 전월실적: 상관없음
5. 혜택: 리터당 주유 할인, 주차장 할인, 정비소 할인, 적립금
6. 해외사용: 가능
7. 추천 이유: 삼성카드 주유/주차/정비 카드는 주유할인뿐만 아니라 주차장 할인, 정비소 할인 등 다양한 혜택을 제공하여 자동차 관련 비용을 절감할 수 있습니다. 또한 해외에서도 사용이 가능하여 국내외에서 편리하게 혜택을 누릴 수 있습니다.","1. 카드명: KB차차차 신용카드
2. 카드사: KB국민카드
3. 카드종류: 신용
4. 전월실적: 전월실적 40만원 이상
5. 혜택: 주유소(충전소 포함) 리터당 150원~300원 청구할인, 차량정비, 주차장, 세차장 업종 10% 청구할인
6. 해외사용: 국내전용 30,000원 / 해외겸용 30,000원
7. 추천 이유: 30대 자차 보유 프로운전러인 사용자에게는 주유비 지출이 많고 차량 유지비 관리가 중요합니다. KB차차차 신용카드는 리터당 150원~300원의 주유 할인 혜택을 제공하여 주유비 절감에 큰 도움이 됩니다. 또한, 차량정비와 주차장 이용 시 10% 청구할인 혜택이 있어 차량 유지비를 효율적으로 관리할 수 있습니다.",,
5,2,30대 자차 보유 프로운전러,리터당 주유 할인이나 포인트 적립이 제일 많이 되는 신용카드 알려줘. 주차장 할인이나 정비소 혜택도 같이 있으면 좋아.,"1. 카드명: 삼성카드 주유/주차/정비
2. 카드사: 삼성카드
3. 카드종류: 신용
4. 전월실적: 상관없음
5. 혜택: 주유소 할인, 주차장 할인, 정비소 할인, 적립금
6. 해외사용: 가능
7. 추천 이유: 삼성카드 주유/주차/정비 카드는 주유소 할인뿐만 아니라 주차장 할인, 정비소 할인 등 다양한 혜택을 제공하여 차량 관련 비용을 절감할 수 있습니다. 또한 해외에서도 사용이 가능하므로 다양한 상황에서 편리하게 이용할 수 있습니다.","1. 카드명: KB차차차 신용카드
2. 카드사: KB국민카드
3. 카드종류: 신용
4. 전월실적: 전월실적 40만원 이상
5. 혜택: 주유소(충전소 포함) 리터당 150원~300원 청구할인, 차량정비, 주차장, 세차장 업종 10% 청구할인
6. 해외사용: 국내전용 30,000원 / 해외겸용 30,000원
7. 추천 이유: 30대 자차 보유 프로운전러인 사용자에게는 주유비 지출이 많고 차량 유지비 관리에 집중하는 특성이 있습니다. KB차차차 신용카드는 리터당 150원~300원의 주유 할인 혜택을 제공하여 주유비 절감에 큰 도움이 되며, 차량정비와 주차장 이용 시 10% 청구할인 혜택도 있어 차량 유지비 관리에 최적화된 카드입니다.",,
5,3,30대 자차 보유 프로운전러,리터당 주유 할인이나 포인트 적립이 제일 많이 되는 신용카드 알려줘. 주차장 할인이나 정비소 혜택도 같이 있으면 좋아.,"1. 카드명: 삼성카드 주유/주차/정비
2. 카드사: 삼성카드
3. 카드종류: 신용
4. 전월실적: 상관없음
5. 혜택: 주유소 할인, 주차장 할인, 정비소 할인, 적립금
6. 해외사용: 가능
7. 추천 이유: 삼성카드 주유/주차/정비 카드는 주유소 할인뿐만 아니라 주차장 할인, 정비소 할인 등 다양한 혜택을 제공합니다. 또한 해외에서도 사용이 가능하며, 적립금 혜택도 있어서 소비 시 많은 혜택을 누릴 수 있습니다.","1. 카드명: KB차차차 신용카드
2. 카드사: KB국민카드
3. 카드종류: 신용
4. 전월실적: 전월실적 40만원 이상
5. 혜택: 주유소(충전소 포함) 리터당 150원~300원 청구할인, 차량정비, 주차장, 세차장 업종 10% 청구할인
6. 해외사용: 국내전용 30,000원 / 해외겸용 30,000원
7. 추천 이유: 30대 자차 보유 프로운전러인 사용자에게 적합한 카드로, 주유비 지출이 많고 차량 유지비 관리에 집중하는 특성을 고려했습니다. 이 카드는 리터당 최대 300원의 주유 할인 혜택을 제공하며, 차량정비와 주차장 이용 시 10% 청구할인 혜택도 있어 차량 관련 비용을 효과적으로 절감할 수 있습니다.",,
5,4,30대 자차 보유 프로운전러,리터당 주유 할인이나 포인트 적립이 제일 많이 되는 신용카드 알려줘. 주차장 할인이나 정비소 혜택도 같이 있으면 좋아.,"1. 카드명: 삼성카드 주유마일리지 신용카드
2. 카드사: 삼성카드
3. 카드종류: 신용
4. 전월실적: 상관없음
5. 혜택: 리터당 최대 200원 할인, 주유소에서 적립한 마일리지로 다양한 혜택 및 할인 제공, 주차장 할인 및 정비소 혜택 제공
6. 해외사용: 가능
7. 추천 이유: 삼성카드 주유마일리지 신용카드는 주유소에서의 할인 및 적립 혜택이 우수하며, 주차장 할인 및 정비소 혜택도 함께 제공하여 주유 외에도 다양한 혜택을 누릴 수 있습니다. 해외에서도 사용이 가능하여 다양한 상황에서 효율적으로 사용할 수 있습니다.","1. 카드명: KB차차차 신용카드
2. 카드사: KB국민카드
3. 카드종류: 신용
4. 전월실적: 전월실적 40만원 이상
5. 혜택: 주유소(충전소 포함) 리터당 150원~300원 청구할인, 차량정비, 주차장, 세차장 업종 10% 청구할인
6. 해외사용: 국내전용 30,000원 / 해외겸용 30,000원
7. 추천 이유: 30대 자차 보유 프로운전러인 사용자에게는 주유비 지출이 많고 차량 유지비 관리가 중요합니다. KB차차차 신용카드는 리터당 최대 300원의 주유 할인 혜택을 제공하며, 차량정비와 주차장 이용 시 10% 청구할인 혜택도 있어 차량 관련 비용을 효과적으로 절감할 수 있습니다.",,
5,5,30대 자차 보유 프로운전러,리터당 주유 할인이나 포인트 적립이 제일 많이 되는 신용카드 알려줘. 주차장 할인이나 정비소 혜택도 같이 있으면 좋아.,"1. 카드명: 삼성카드 주유/주차/정비
2. 카드사: 삼성카드
3. 카드종류: 신용
4. 전월실적: 상관없음
5. 혜택: 주유소 할인, 주차장 할인, 정비소 할인, 적립금
6. 해외사용: 가능
7. 추천 이유: 삼성카드 주유/주차/정비 카드는 주유소 할인뿐만 아니라 주차장 할인, 정비소 할인 등 다양한 혜택을 제공하여 차량 관련 비용을 절감할 수 있습니다. 또한 해외에서도 사용이 가능하므로 다양한 상황에서 효과적으로 활용할 수 있습니다.","1. 카드명: KB차차차 신용카드
2. 카드사: KB국민카드
3. 카드종류: 신용
4. 전월실적: 전월실적 40만원 이상
5. 혜택: 주유소(충전소 포함) 리터당 150원~300원 청구할인, 차량정비, 주차장, 세차장 업종 10% 청구할인
6. 해외사용: 국내전용 30,000원 / 해외겸용 30,000원
7. 추천 이유: 30대 자차 보유 프로운전러인 사용자에게는 주유비 지출이 많고 차량 유지비 관리가 중요합니다. KB차차차 신용카드는 리터당 최대 300원의 주유 할인 혜택을 제공하며, 차량정비와 주차장 이용 시 10% 청구할인도 있어 차량 관련 비용을 효과적으로 절감할 수 있습니다.",,
5,6,30대 자차 보유 프로운전러,리터당 주유 할인이나 포인트 적립이 제일 많이 되는 신용카드 알려줘. 주차장 할인이나 정비소 혜택도 같이 있으면 좋아.,"1. 카드명: 삼성카드 주유/주차/정비
2. 카드사: 삼성카드
3. 카드종류: 신용
4. 전월실적: 상관없음
5. 혜택: 
   - 주유: 리터당 최대 200원 할인
   - 주차: 최대 50% 할인
   - 정비: 최대 30% 할인
6. 해외사용: 가능
7. 추천 이유: 삼성카드 주유/주차/정비 카드는 주유, 주차, 정비 모두 다양한 혜택을 제공하여 자동차 관련 비용을 절감할 수 있습니다. 특히 주유할인이 매우 유용하며, 주차와 정비에 대한 할인도 매우 유용합니다. 또한 해외에서도 사용이 가능하여 해외여행 시에도 혜택을 누릴 수 있습니다.","1. 카드명: KB차차차 신용카드
2. 카드사: KB국민카드
3. 카드종류: 신용
4. 전월실적: 전월실적 40만원 이상
5. 혜택: 주유소(충전소 포함) 리터당 150원~300원 청구할인, 차량정비, 주차장, 세차장 업종 10% 청구할인
6. 해외사용: 국내전용 30,000원 / 해외겸용 30,000원
7. 추천 이유: 30대 자차 보유 프로운전러인 사용자에게 적합한 카드로, 주유비 지출이 많고 차량 유지비 관리에 집중하는 특성을 고려했습니다. 이 카드는 리터당 최대 300원의 주유 할인 혜택을 제공하며, 차량정비와 주차장 이용 시 10% 청구할인 혜택도 있어 차량 관련 비용을 효과적으로 절감할 수 있습니다.",,
5,7,30대 자차 보유 프로운전러,리터당 주유 할인이나 포인트 적립이 제일 많이 되는 신용카드 알려줘. 주차장 할인이나 정비소 혜택도 같이 있으면 좋아.,"1. 카드명: 삼성카드 주유/주차/정비
2. 카드사: 삼성카드
3. 카드종류: 신용
4. 전월실적: 상관없음
5. 혜택: 주유소 할인, 주차장 할인, 정비소 할인, 적립금
6. 해외사용: 가능
7. 추천 이유: 삼성카드 주유/주차/정비 카드는 주유소 할인뿐만 아니라 주차장 할인, 정비소 할인 등 다양한 혜택을 제공하여 차량 관련 비용을 절감할 수 있습니다. 또한 해외에서도 사용이 가능하므로 다양한 상황에서 편리하게 이용할 수 있습니다.","1. 카드명: KB차차차 신용카드
2. 카드사: KB국민카드
3. 카드종류: 신용
4. 전월실적: 전월실적 40만원 이상
5. 혜택: 주유소(충전소 포함) 리터당 150원~300원 청구할인, 차량정비, 주차장, 세차장 업종 10% 청구할인
6. 해외사용: 국내전용 30,000원 / 해외겸용 30,000원
7. 추천 이유: 30대 자차 보유 프로운전러인 사용자에게 적합한 카드로, 주유비 지출이 월 30만 원 이상인 만큼 리터당 150원~300원의 주유 할인 혜택이 큰 도움이 됩니다. 또한, 차량정비와 주차장 이용 시 10% 청구할인 혜택이 있어 차량 유지비 관리에 집중하는 사용자에게 최적화된 카드입니다.",,
5,8,30대 자차 보유 프로운전러,리터당 주유 할인이나 포인트 적립이 제일 많이 되는 신용카드 알려줘. 주차장 할인이나 정비소 혜택도 같이 있으면 좋아.,"1. 카드명: 삼성카드 주유/주차/정비
2. 카드사: 삼성카드
3. 카드종류: 신용
4. 전월실적: 상관없음
5. 혜택: 
   - 주유: 리터당 최대 200원 할인
   - 주차: 최대 50% 할인
   - 정비: 최대 20% 할인
6. 해외사용: 가능
7. 추천 이유: 삼성카드 주유/주차/정비 카드는 주유, 주차, 정비 모두 다양한 혜택을 제공하여 소비자들에게 많은 혜택을 제공합니다. 특히 주유할인은 리터당 최대 200원까지 제공되어 연간 주유 비용을 상당히 절약할 수 있습니다. 또한 해외에서도 사용이 가능하여 해외여행 시에도 혜택을 누릴 수 있습니다.","1. 카드명: KB차차차 신용카드
2. 카드사: KB국민카드
3. 카드종류: 신용
4. 전월실적: 전월실적 40만원 이상
5. 혜택: 주유소(충전소 포함) 리터당 150원~300원 청구할인, 차량정비, 주차장, 세차장 업종 10% 청구할인
6. 해외사용: 국내전용 30,000원 / 해외겸용 30,000원
7. 추천 이유: 30대 자차 보유 프로운전러인 사용자에게는 주유비 지출이 많고 차량 유지비 관리가 중요합니다. KB차차차 신용카드는 리터당 150원~300원의 주유 할인 혜택을 제공하여 주유비 절감에 큰 도움이 됩니다. 또한, 차량정비와 주차장 이용 시 10% 청구할인 혜택이 있어 차량 유지비를 효율적으로 관리할 수 있습니다.",,
5,9,30대 자차 보유 프로운전러,리터당 주유 할인이나 포인트 적립이 제일 많이 되는 신용카드 알려줘. 주차장 할인이나 정비소 혜택도 같이 있으면 좋아.,"1. 카드명: 삼성카드 주유/주차/정비
2. 카드사: 삼성카드
3. 카드종류: 신용
4. 전월실적: 상관없음
5. 혜택: 주유소 할인, 주차장 할인, 정비소 할인, 적립금
6. 해외사용: 가능
7. 추천 이유: 삼성카드 주유/주차/정비 카드는 주유소 할인뿐만 아니라 주차장 할인, 정비소 할인까지 다양한 혜택을 제공합니다. 또한 해외에서도 사용이 가능하며, 적립금 혜택도 있어서 소비 시 혜택을 최대화할 수 있는 카드입니다.","1. 카드명: KB차차차 신용카드
2. 카드사: KB국민카드
3. 카드종류: 신용
4. 전월실적: 40만원 이상
5. 혜택: 주유소(충전소 포함) 리터당 150원~300원 청구할인, 차량정비, 주차장, 세차장 업종 10% 청구할인
6. 해외사용: 국내전용 30,000원 / 해외겸용 30,000원
7. 추천 이유: 30대 자차 보유 프로운전러인 당신은 주유비 지출이 많고 차량 유지비 관리에 집중하고 있습니다. KB차차차 신용카드는 리터당 최대 300원의 주유 할인 혜택을 제공하며, 차량정비와 주차장에서도 10% 청구할인을 받을 수 있어 차량 관련 비용을 효과적으로 절감할 수 있습니다.",,
5,10,30대 자차 보유 프로운전러,리터당 주유 할인이나 포인트 적립이 제일 많이 되는 신용카드 알려줘. 주차장 할인이나 정비소 혜택도 같이 있으면 좋아.,"1. 카드명: 삼성카드 주유/주차/정비
2. 카드사: 삼성카드
3. 카드종류: 신용
4. 전월실적: 상관없음
5. 혜택: 리터당 주유 할인, 주차장 할인, 정비소 할인, 적립금
6. 해외사용: 가능
7. 추천 이유: 삼성카드 주유/주차/정비 카드는 주유할인뿐만 아니라 주차장 할인, 정비소 할인 등 다양한 혜택을 제공하여 자동차 관련 비용을 절감할 수 있습니다. 또한 해외에서도 사용이 가능하여 국내외에서 편리하게 혜택을 누릴 수 있습니다.","1. 카드명: KB차차차 신용카드
2. 카드사: KB국민카드
3. 카드종류: 신용
4. 전월실적: 40만원 이상
5. 혜택: 주유소(충전소 포함) 리터당 150원~300원 청구할인, 차량정비, 주차장, 세차장 업종 10% 청구할인
6. 해외사용: 국내전용 30,000원 / 해외겸용 30,000원
7. 추천 이유: 30대 자차 보유 프로운전러인 당신은 주유비 지출이 많고 차량 유지비 관리에 집중하고 있습니다. KB차차차 신용카드는 리터당 최대 300원의 주유 할인 혜택을 제공하며, 차량정비와 주차장 이용 시 10% 청구할인도 있어 차량 관련 비용을 효과적으로 절감할 수 있습니다.",,
6,1,30대 여행 매니아(직구족),해외 결제 수수료가 없고 라운지 무료 이용이 가능한 여행 특화 신용카드 추천해줘. 직구할 때도 적립되는 카드가 필요해.,"1. 카드명: 씨티 프레스티지 카드
2. 카드사: 씨티은행
3. 카드종류: 신용
4. 전월실적: 없음
5. 혜택: 해외 결제 시 수수료 면제, 국내외 공항 라운지 무료 이용, 직구 시 적립
6. 해외사용: 해외 결제 시 수수료 면제
7. 추천 이유: 해외 결제 시 수수료가 없고, 국내외 라운지 무료 이용이 가능하며 직구 시 적립이 가능한 카드입니다. 여행 특화 카드로서 다양한 혜택을 제공하여 해외 여행객에게 적합한 카드입니다.","1. 카드명: 신세계 트래블GO 하나카드
2. 카드사: 하나카드
3. 카드종류: 신용
4. 전월실적: 전월실적 없음
5. 혜택: 해외 이용수수료 면제 서비스 (외화 하나머니 결제 시), 전세계 공항 라운지 무료 이용 (본인 연 2회, 월 1회)
6. 해외사용: 국내전용 20,000원 / 해외겸용 20,000원
7. 추천 이유: 30대 여행 매니아인 사용자에게 신세계 트래블GO 하나카드는 해외 결제 시 수수료가 면제되어 직구를 자주 이용하는 패턴에 적합합니다. 또한, 공항 라운지 무료 이용 혜택이 있어 연 2회까지 이용할 수 있어 여행 시 편리함을 더해줍니다. 이 카드의 혜택은 사용자가 선호하는 즉각적인 비용 절감과 여행의 편안함을 동시에 충족시켜 줍니다.",,
6,2,30대 여행 매니아(직구족),해외 결제 수수료가 없고 라운지 무료 이용이 가능한 여행 특화 신용카드 추천해줘. 직구할 때도 적립되는 카드가 필요해.,"1. 카드명: 씨티프레스티지
2. 카드사: 씨티은행
3. 카드종류: 신용
4. 전월실적: 상관없음
5. 혜택: 해외 결제 시 수수료 면제, 공항 라운지 무료 이용, 직구 시 적립
6. 해외사용: 해외 결제 시 수수료 면제
7. 추천 이유: 해외 결제 시 수수료가 없고 라운지 무료 이용이 가능하며, 직구 시에도 적립이 되어 여행과 쇼핑을 즐기는 데 최적화된 카드입니다.","1. 카드명: 신세계 트래블GO 하나카드
2. 카드사: 하나카드
3. 카드종류: 신용
4. 전월실적: 전월실적 없음
5. 혜택: 해외 이용수수료 면제 서비스 (외화 하나머니 결제 시), 전세계 공항 라운지 무료 이용 (본인 연 2회, 월 1회)
6. 해외사용: 국내전용 20,000원 / 해외겸용 20,000원
7. 추천 이유: 30대 여행 매니아인 사용자에게 적합한 카드로, 해외 결제 시 수수료가 면제되어 직구를 자주 이용하는 패턴에 잘 맞습니다. 또한, 공항 라운지 무료 이용 혜택이 있어 연 2회 해외 여행 시 편안한 대기 공간을 제공받을 수 있습니다. 이 카드의 혜택은 사용자의 여행 스타일과 직구 선호도를 모두 충족시켜 줍니다.",,
6,3,30대 여행 매니아(직구족),해외 결제 수수료가 없고 라운지 무료 이용이 가능한 여행 특화 신용카드 추천해줘. 직구할 때도 적립되는 카드가 필요해.,"1. 카드명: 씨티프레스티지카드
2. 카드사: 씨티은행
3. 카드종류: 신용
4. 전월실적: 없음
5. 혜택: 해외 결제 시 수수료 면제, 국내외 공항 라운지 무료 이용, 직구 시 적립
6. 해외사용: 해외 결제 시 수수료 면제
7. 추천 이유: 해외 결제 시 수수료가 없고, 국내외 라운지 무료 이용이 가능하며 직구 시 적립이 가능한 카드입니다. 여행 특화 카드로 추천드립니다.","1. 카드명: 신세계 트래블GO 하나카드
2. 카드사: 하나카드
3. 카드종류: 신용
4. 전월실적: 전월실적 없음
5. 혜택: 해외 이용수수료 면제 서비스 (외화 하나머니 결제 시), 전세계 공항 라운지 무료 이용 (본인 연 2회, 월 1회)
6. 해외사용: 국내전용 20,000원 / 해외겸용 20,000원
7. 추천 이유: 30대 여행 매니아인 사용자는 연 2~3회 해외 여행을 다니며, 해외 직구를 자주 이용합니다. 신세계 트래블GO 하나카드는 해외 결제 시 수수료가 면제되어 직구 시에도 유리하며, 공항 라운지 무료 이용 혜택이 있어 여행 시 편안한 대기 공간을 제공합니다. 이러한 혜택은 사용자의 여행 스타일과 소비 패턴에 완벽하게 부합합니다.",,
6,4,30대 여행 매니아(직구족),해외 결제 수수료가 없고 라운지 무료 이용이 가능한 여행 특화 신용카드 추천해줘. 직구할 때도 적립되는 카드가 필요해.,"1. 카드명: 씨티프레스티지
2. 카드사: 씨티은행
3. 카드종류: 신용
4. 전월실적: 없음
5. 혜택: 해외 결제 시 수수료 면제, 국내외 공항 라운지 무료 이용, 직구 시 적립
6. 해외사용: 해외 결제 시 수수료 면제
7. 추천 이유: 해외 결제 시 수수료가 없고, 국내외 라운지 무료 이용이 가능하며 직구 시 적립이 가능한 카드입니다. 여행 특화 카드로 추천드립니다.","1. 카드명: 신세계 트래블GO 하나카드
2. 카드사: 하나카드
3. 카드종류: 신용
4. 전월실적: 전월실적 없음
5. 혜택: 해외 이용수수료 면제 서비스 (외화 하나머니 결제 시), 전세계 공항 라운지 무료 이용 (본인 연 2회, 월 1회)
6. 해외사용: 국내전용 20,000원 / 해외겸용 20,000원
7. 추천 이유: 30대 여행 매니아인 사용자에게 적합한 카드로, 해외 결제 시 수수료가 면제되어 직구 시에도 유리합니다. 또한, 공항 라운지 무료 이용 혜택이 있어 여행 시 편안한 대기 공간을 제공받을 수 있습니다. 이 카드의 혜택은 사용자가 선호하는 해외 직구와 여행에 최적화되어 있습니다.",,
6,5,30대 여행 매니아(직구족),해외 결제 수수료가 없고 라운지 무료 이용이 가능한 여행 특화 신용카드 추천해줘. 직구할 때도 적립되는 카드가 필요해.,"1. 카드명: 씨티프레스티지카드
2. 카드사: 씨티은행
3. 카드종류: 신용
4. 전월실적: 없음
5. 혜택: 해외 결제 시 수수료 면제, 국내외 공항 라운지 무료 이용, 직구 시 적립
6. 해외사용: 해외 결제 시 수수료 면제
7. 추천 이유: 해외 결제 시 수수료가 없고, 라운지 무료 이용이 가능하며 직구 시 적립이 가능한 카드입니다. 여행 특화 카드로서 다양한 혜택을 제공하여 해외 여행객에게 적합한 카드입니다.","1. 카드명: 신세계 트래블GO 하나카드
2. 카드사: 하나카드
3. 카드종류: 신용
4. 전월실적: 전월실적 없음
5. 혜택: 해외 이용수수료 면제 서비스 (외화 하나머니 결제 시), 전세계 공항 라운지 무료 이용 (본인 연 2회, 월 1회)
6. 해외사용: 국내전용 20,000원 / 해외겸용 20,000원
7. 추천 이유: 30대 여행 매니아인 사용자에게 적합한 카드로, 해외 결제 시 수수료가 면제되어 직구 시에도 유리합니다. 또한, 연 2회의 공항 라운지 무료 이용 혜택이 있어 여행 시 편안한 대기 공간을 제공받을 수 있습니다. 이러한 혜택은 사용자의 해외 여행 빈도와 직구 이용 패턴에 잘 맞아떨어집니다.",,
6,6,30대 여행 매니아(직구족),해외 결제 수수료가 없고 라운지 무료 이용이 가능한 여행 특화 신용카드 추천해줘. 직구할 때도 적립되는 카드가 필요해.,"1. 카드명: 씨티프레스티지
2. 카드사: 씨티은행
3. 카드종류: 신용
4. 전월실적: 없음
5. 혜택: 해외 결제 시 수수료 면제, 국내외 공항 라운지 무료 이용, 직구 시 적립
6. 해외사용: 해외 결제 시 수수료 면제
7. 추천 이유: 해외 결제 시 수수료가 없고, 국내외 라운지 무료 이용이 가능하며 직구 시 적립이 가능한 카드입니다. 여행 특화 카드로서 다양한 혜택을 제공하여 해외 여행객에게 적합한 카드입니다.","1. 카드명: 신세계 트래블GO 하나카드
2. 카드사: 하나카드
3. 카드종류: 신용
4. 전월실적: 전월실적 없음
5. 혜택: 해외 이용수수료 면제 서비스 (외화 하나머니 결제 시), 전세계 공항 라운지 무료 이용 (본인 연 2회, 월 1회)
6. 해외사용: 국내전용 20,000원 / 해외겸용 20,000원
7. 추천 이유: 30대 여행 매니아인 사용자에게 적합한 카드로, 해외 결제 시 수수료가 면제되어 직구를 자주 이용하는 패턴에 잘 맞습니다. 또한, 공항 라운지 무료 이용 혜택이 있어 연 2회의 무료 이용이 가능하여 여행 시 편리함을 더해줍니다.",,
6,7,30대 여행 매니아(직구족),해외 결제 수수료가 없고 라운지 무료 이용이 가능한 여행 특화 신용카드 추천해줘. 직구할 때도 적립되는 카드가 필요해.,"1. 카드명: 씨티프레스티지
2. 카드사: 씨티은행
3. 카드종류: 신용
4. 전월실적: 없음
5. 혜택: 해외 결제 시 수수료 면제, 국내외 공항 라운지 무료 이용, 직구 시 적립
6. 해외사용: 해외 결제 시 수수료 면제
7. 추천 이유: 해외 결제 시 수수료가 없고, 국내외 라운지 무료 이용이 가능하며 직구 시 적립이 가능한 카드입니다. 여행 특화 카드로서 다양한 혜택을 누릴 수 있습니다.","1. 카드명: 신세계 트래블GO 하나카드
2. 카드사: 하나카드
3. 카드종류: 신용
4. 전월실적: 전월실적 없음
5. 혜택: 해외 이용수수료 면제 서비스 (외화 하나머니 결제 시), 전세계 공항 라운지 무료 이용 (본인 연 2회, 월 1회)
6. 해외사용: 국내전용 20,000원 / 해외겸용 20,000원
7. 추천 이유: 30대 여행 매니아인 사용자에게 적합한 카드로, 해외 결제 시 수수료가 면제되어 직구 시에도 유리합니다. 또한, 연 2회의 공항 라운지 무료 이용 혜택이 있어 여행 시 편안한 대기 공간을 제공받을 수 있습니다. 이러한 혜택은 사용자의 해외 여행 빈도와 직구 이용 패턴에 잘 맞아떨어집니다.",,
6,8,30대 여행 매니아(직구족),해외 결제 수수료가 없고 라운지 무료 이용이 가능한 여행 특화 신용카드 추천해줘. 직구할 때도 적립되는 카드가 필요해.,"1. 카드명: 씨티프레스티지
2. 카드사: 씨티은행
3. 카드종류: 신용
4. 전월실적: 상관없음
5. 혜택: 해외 결제 시 수수료 면제, 공항 라운지 무료 이용, 직구 시 적립
6. 해외사용: 해외 결제 시 수수료 면제
7. 추천 이유: 해외 결제 시 수수료가 없고, 공항 라운지 무료 이용이 가능하며, 직구 시 적립이 가능한 카드입니다. 여행 특화 카드로서 다양한 혜택을 제공하여 해외 여행객에게 적합한 카드입니다.","1. 카드명: 신세계 트래블GO 하나카드
2. 카드사: 하나카드
3. 카드종류: 신용
4. 전월실적: 전월실적 없음
5. 혜택: 해외 이용수수료 면제 서비스 (외화 하나머니 결제 시), 전세계 공항 라운지 무료 이용 (본인 연 2회, 월 1회)
6. 해외사용: 국내전용 20,000원 / 해외겸용 20,000원
7. 추천 이유: 30대 여행 매니아인 사용자에게 적합한 카드로, 해외 결제 시 수수료가 면제되어 직구를 자주 이용하는 패턴에 잘 맞습니다. 또한, 공항 라운지 무료 이용 혜택이 있어 여행 시 편리함을 더해줍니다. 이 카드의 혜택은 사용자가 선호하는 즉각적인 비용 절감과 여행의 편안함을 동시에 충족시켜 줍니다.",,
6,9,30대 여행 매니아(직구족),해외 결제 수수료가 없고 라운지 무료 이용이 가능한 여행 특화 신용카드 추천해줘. 직구할 때도 적립되는 카드가 필요해.,"1. 카드명: 씨티프레스티지
2. 카드사: 씨티은행
3. 카드종류: 신용
4. 전월실적: 상관없음
5. 혜택: 해외 결제 시 수수료 면제, 공항 라운지 무료 이용, 직구 시 적립
6. 해외사용: 해외 결제 시 수수료 면제
7. 추천 이유: 해외 결제 시 수수료가 없고 라운지 무료 이용이 가능하며, 직구 시에도 적립이 되어 여행과 쇼핑을 즐기는 데 특화된 카드입니다.","1. 카드명: 신세계 트래블GO 하나카드
2. 카드사: 하나카드
3. 카드종류: 신용
4. 전월실적: 전월실적 없음
5. 혜택: 해외 이용수수료 면제 서비스 (외화 하나머니 결제 시), 전세계 공항 라운지 무료 이용 (본인 연 2회, 월 1회)
6. 해외사용: 국내전용 20,000원 / 해외겸용 20,000원
7. 추천 이유: 30대 여행 매니아인 사용자에게 적합한 카드로, 해외 결제 시 수수료가 면제되어 직구 시에도 유리합니다. 또한, 연 2회의 공항 라운지 무료 이용 혜택이 있어 여행 시 편안한 대기 공간을 제공받을 수 있습니다. 이러한 혜택은 사용자의 해외 여행 빈도와 직구 이용 패턴에 잘 맞아떨어집니다.",,
