시나리오_ID,ITERATION,페르소나,질문,Base_GPT_응답,RAG_시스템_응답,Human_Evaluation,만족도(상/중/하)
5,3,30대 자차 보유 프로운전러,리터당 주유 할인이나 포인트 적립이 제일 많이 되는 신용카드 알려줘. 주차장 할인이나 정비소 혜택도 같이 있으면 좋아.,"1. 카드명: 삼성카드 주유카드
2. 카드사: 삼성카드
3. 카드종류: 신용
4. 전월실적: 상관없음
5. 혜택: 리터당 주유 할인 및 포인트 적립, 주차장 할인, 정비소 혜택
6. 해외사용: 가능
7. 추천 이유: 삼성카드 주유카드는 주유소에서 주유 시 리터당 할인 및 포인트 적립 혜택을 제공하며, 주차장 할인과 정비소 혜택도 함께 받을 수 있어 편리합니다. 또한 해외에서도 사용이 가능하여 해외여행 시에도 유용하게 활용할 수 있습니다.","1. 카드명: KB차차차 신용카드
2. 카드사: KB국민카드
3. 카드종류: 신용
4. 전월실적: 전월실적 40만원 이상
5. 혜택: 주유소(충전소 포함) 리터당 150원~300원 청구할인, 차량정비, 주차장, 세차장 업종 10% 청구할인
6. 해외사용: 국내전용 30,000원 / 해외겸용 30,000원
7. 추천 이유: 이 카드는 리터당 주유 할인과 더불어 차량 정비 및 주차장 할인 혜택이 있어, 자차를 많이 사용하는 30대 영업직 사용자에게 적합합니다. 전월 실적이 40만원 이상으로 다소 높은 편이지만, 주유비 지출이 많은 사용자에게는 충분한 가치를 제공합니다.",,
5,4,30대 자차 보유 프로운전러,리터당 주유 할인이나 포인트 적립이 제일 많이 되는 신용카드 알려줘. 주차장 할인이나 정비소 혜택도 같이 있으면 좋아.,"1. 카드명: 삼성카드 주유할인 신용카드
2. 카드사: 삼성카드
3. 카드종류: 신용
4. 전월실적: 상이
5. 혜택: 리터당 주유 할인, 주유소 포인트 적립, 주차장 할인, 정비소 혜택
6. 해외사용: 가능
7. 추천 이유: 삼성카드 주유할인 신용카드는 주유소에서 주유 시 리터당 할인 혜택과 함께 주유소 포인트 적립도 가능합니다. 또한, 주차장 할인과 정비소 혜택까지 다양한 혜택을 제공하여 주유 및 자동차 관련 비용을 절감할 수 있습니다. 해외에서도 사용이 가능하므로 다양한 상황에서 효과적으로 활용할 수 있습니다.","1. 카드명: KB차차차 신용카드
2. 카드사: KB국민카드
3. 카드종류: 신용
4. 전월실적: 전월실적 40만원 이상
5. 혜택: 주유소(충전소 포함) 리터당 150원~300원 청구할인, 차량정비, 주차장, 세차장 업종 10% 청구할인
6. 해외사용: 국내전용 30,000원 / 해외겸용 30,000원
7. 추천 이유: 주유 할인 혜택이 뛰어나며, 차량 정비와 주차장 할인도 제공하여 차량 유지비 관리에 최적화된 카드입니다. 30대 자차 보유 프로운전러에게 적합합니다.",,
5,5,30대 자차 보유 프로운전러,리터당 주유 할인이나 포인트 적립이 제일 많이 되는 신용카드 알려줘. 주차장 할인이나 정비소 혜택도 같이 있으면 좋아.,"1. 카드명: 씨티 리워드 신용카드
2. 카드사: 씨티은행
3. 카드종류: 신용
4. 전월실적: 상관없음
5. 혜택: 리터당 주유 할인 및 포인트 적립, 주차장 할인, 정비소 혜택
6. 해외사용: 가능
7. 추천 이유: 씨티 리워드 신용카드는 주유소에서의 리터당 할인 및 포인트 적립이 매우 우수하며, 주차장 할인과 정비소 혜택도 함께 제공되어 편리합니다. 또한 해외에서도 사용이 가능하여 다양한 혜택을 누릴 수 있습니다.","1. 카드명: KB차차차 신용카드
2. 카드사: KB국민카드
3. 카드종류: 신용
4. 전월실적: 전월실적 40만원 이상
5. 혜택: 주유소(충전소 포함) 리터당 150원~300원 청구할인, 차량정비, 주차장, 세차장 업종 10% 청구할인
6. 해외사용: 국내전용 30,000원 / 해외겸용 30,000원
7. 추천 이유: 주유 할인 혜택이 뛰어나고, 차량 정비 및 주차장 할인도 제공하여 차량 유지비 관리에 최적화된 카드입니다.",,
5,6,30대 자차 보유 프로운전러,리터당 주유 할인이나 포인트 적립이 제일 많이 되는 신용카드 알려줘. 주차장 할인이나 정비소 혜택도 같이 있으면 좋아.,"1. 카드명: 삼성카드 주유 캐시백
2. 카드사: 삼성카드
3. 카드종류: 신용
4. 전월실적: 30만원 이상
5. 혜택: 리터당 최대 150원의 주유 캐시백 제공, 주차장 할인 및 정비소 혜택 제공
6. 해외사용: 가능
7. 추천 이유: 삼성카드 주유 캐시백은 주유소에서 주유할 때 실시간으로 적립되어 실질적인 현금처럼 사용할 수 있으며, 주차장 할인 및 정비소 혜택까지 포함되어 편리하게 이용할 수 있습니다.","1. 카드명: KB차차차 신용카드
2. 카드사: KB국민카드
3. 카드종류: 신용
4. 전월실적: 전월실적 40만원 이상
5. 혜택: 주유소(충전소 포함) 리터당 150원~300원 청구할인, 차량정비, 주차장, 세차장 업종 10% 청구할인
6. 해외사용: 국내전용 30,000원 / 해외겸용 30,000원
7. 추천 이유: 이 카드는 리터당 최대 300원의 주유 할인과 차량정비 및 주차장 할인 혜택을 제공하여, 자차를 많이 사용하는 30대 영업직에게 매우 유리합니다.",,
5,7,30대 자차 보유 프로운전러,리터당 주유 할인이나 포인트 적립이 제일 많이 되는 신용카드 알려줘. 주차장 할인이나 정비소 혜택도 같이 있으면 좋아.,"1. 카드명: 삼성카드 주유카드
2. 카드사: 삼성카드
3. 카드종류: 신용
4. 전월실적: 상이
5. 혜택: 리터당 주유 할인, 주유 포인트 적립, 주차장 할인, 정비소 할인
6. 해외사용: 가능
7. 추천 이유: 삼성카드 주유카드는 주유소에서 주유할 때마다 할인 혜택이 제공되며, 주유할 때마다 적립되는 포인트로 다양한 혜택을 받을 수 있습니다. 또한 주차장 할인과 정비소 할인도 제공되어 편리하게 이용할 수 있습니다. 해외에서도 사용 가능하여 다양한 곳에서 혜택을 누릴 수 있습니다.","1. 카드명: KB차차차 신용카드
2. 카드사: KB국민카드
3. 카드종류: 신용
4. 전월실적: 전월실적 40만원 이상
5. 혜택: 주유소(충전소 포함) 리터당 150원~300원 청구할인, 차량정비, 주차장, 세차장 업종 10% 청구할인
6. 해외사용: 국내전용 30,000원 / 해외겸용 30,000원
7. 추천 이유: 주유 할인과 차량 정비 및 주차장 할인 혜택이 모두 포함되어 있어, 자차를 많이 사용하는 30대 프로운전러에게 최적의 카드입니다.",,
5,8,30대 자차 보유 프로운전러,리터당 주유 할인이나 포인트 적립이 제일 많이 되는 신용카드 알려줘. 주차장 할인이나 정비소 혜택도 같이 있으면 좋아.,"1. 카드명: 삼성카드 주유카드
2. 카드사: 삼성카드
3. 카드종류: 신용
4. 전월실적: 상관없음
5. 혜택: 리터당 주유 할인 및 포인트 적립, 주차장 할인, 정비소 할인
6. 해외사용: 가능
7. 추천 이유: 삼성카드 주유카드는 주유소에서 주유 시 리터당 할인 및 포인트 적립 혜택을 제공하며, 주차장 할인 및 정비소 할인 혜택도 함께 받을 수 있습니다. 또한 해외에서도 사용이 가능하여 해외여행 시에도 유용하게 활용할 수 있습니다.","1. 카드명: KB차차차 신용카드
2. 카드사: KB국민카드
3. 카드종류: 신용
4. 전월실적: 전월실적 40만원 이상
5. 혜택: 주유소(충전소 포함) 리터당 150원~300원 청구할인, 차량정비, 주차장, 세차장 업종 10% 청구할인
6. 해외사용: 국내전용 30,000원 / 해외겸용 30,000원
7. 추천 이유: 주유 할인과 차량 정비, 주차장 할인 혜택이 모두 포함되어 있어, 자차를 많이 사용하는 30대 영업직 사용자에게 최적화된 카드입니다.",,
5,9,30대 자차 보유 프로운전러,리터당 주유 할인이나 포인트 적립이 제일 많이 되는 신용카드 알려줘. 주차장 할인이나 정비소 혜택도 같이 있으면 좋아.,"1. 카드명: 삼성카드 주유카드
2. 카드사: 삼성카드
3. 카드종류: 신용
4. 전월실적: 상이
5. 혜택: 리터당 주유 할인 및 포인트 적립, 주차장 할인, 정비소 혜택
6. 해외사용: 가능
7. 추천 이유: 삼성카드 주유카드는 주유소에서 주유 시 일정 금액 이상 결제 시 할인 및 포인트 적립 혜택을 받을 수 있습니다. 또한 주차장 할인 및 정비소 혜택도 제공되어 편리하게 이용할 수 있습니다. 해외에서도 사용이 가능하므로 다양한 혜택을 누리기에 좋은 카드입니다.","1. 카드명: KB차차차 신용카드
2. 카드사: KB국민카드
3. 카드종류: 신용
4. 전월실적: 전월실적 40만원 이상
5. 혜택: 주유소(충전소 포함) 리터당 150원~300원 청구할인, 차량정비, 주차장, 세차장 업종 10% 청구할인
6. 해외사용: 국내전용 30,000원 / 해외겸용 30,000원
7. 추천 이유: 주유 할인 혜택이 리터당 최대 300원으로 매우 높고, 차량정비 및 주차장 할인도 제공하여 차량 유지비 관리에 최적화된 카드입니다.",,
5,10,30대 자차 보유 프로운전러,리터당 주유 할인이나 포인트 적립이 제일 많이 되는 신용카드 알려줘. 주차장 할인이나 정비소 혜택도 같이 있으면 좋아.,"1. 카드명: 삼성카드 주유카드
2. 카드사: 삼성카드
3. 카드종류: 신용
4. 전월실적: 상이
5. 혜택: 리터당 주유 할인 및 적립, 주차장 할인, 정비소 혜택
6. 해외사용: 가능
7. 추천 이유: 삼성카드 주유카드는 주유소에서의 할인 및 적립이 매우 유리하며, 주차장 할인과 정비소 혜택도 제공하여 차량 관련 지출에 대한 혜택을 다양하게 누릴 수 있습니다. 해외에서도 사용 가능하여 국내외에서 효율적으로 혜택을 누릴 수 있습니다.","1. 카드명: KB차차차 신용카드
2. 카드사: KB국민카드
3. 카드종류: 신용
4. 전월실적: 전월실적 40만원 이상
5. 혜택: 주유소(충전소 포함) 리터당 150원~300원 청구할인, 차량정비, 주차장, 세차장 업종 10% 청구할인
6. 해외사용: 국내전용 30,000원 / 해외겸용 30,000원
7. 추천 이유: 이 카드는 리터당 주유 할인 혜택이 뛰어나며, 차량 정비와 주차장 할인도 제공하여 차량 유지비 관리에 최적화된 카드입니다. 30대 자차 보유 프로운전러인 사용자에게 매우 적합합니다.",,
6,1,30대 여행 매니아(직구족),해외 결제 수수료가 없고 라운지 무료 이용이 가능한 여행 특화 신용카드 추천해줘. 직구할 때도 적립되는 카드가 필요해.,"1. 카드명: 삼성카드 The Ace
2. 카드사: 삼성카드
3. 카드종류: 신용
4. 전월실적: 상관없음
5. 혜택: 해외 결제 시 수수료 면제, 공항 라운지 무료 이용, 해외 직구 시 적립
6. 해외사용: 해외 결제 시 수수료 없음
7. 추천 이유: 해외 결제 시 수수료가 없으며, 공항 라운지 무료 이용이 가능하여 여행에 특화된 카드입니다. 또한 해외 직구 시에도 적립이 되어 더 많은 혜택을 누릴 수 있습니다.","1. 카드명: 트래블월렛 하이브리드 롯데카드
2. 카드사: 롯데카드
3. 카드종류: 신용
4. 전월실적: 전월실적 없음
5. 혜택: 해외 이용 수수료 면제 서비스
6. 해외사용: 국내전용 20,000원 / 해외겸용 20,000원
7. 추천 이유: 해외 결제 수수료가 면제되며, 여행 시 유용한 혜택을 제공하는 카드입니다. 직구를 자주 이용하는 사용자에게 적합한 카드로, 해외에서의 결제 시 추가 비용 부담 없이 사용할 수 있습니다.",,
6,2,30대 여행 매니아(직구족),해외 결제 수수료가 없고 라운지 무료 이용이 가능한 여행 특화 신용카드 추천해줘. 직구할 때도 적립되는 카드가 필요해.,"1. 카드명: 씨티 프레스티지
2. 카드사: 씨티은행
3. 카드종류: 신용
4. 전월실적: 상이
5. 혜택: 해외 결제 시 수수료 면제, 공항 라운지 무료 이용, 해외 직구 시 캐시백 혜택
6. 해외사용: 해외 결제 시 특별 혜택 제공
7. 추천 이유: 해외 결제 시 수수료가 없으며 공항 라운지 무료 이용이 가능한 프리미엄 카드로, 해외 여행 및 직구에 적합한 카드입니다. 또한 해외 직구 시 캐시백 혜택도 받을 수 있어 더 많은 혜택을 누릴 수 있습니다.","1. 카드명: Diners Club POINT
2. 카드사: 우리카드
3. 카드종류: 신용
4. 전월실적: 전월실적 없음
5. 혜택: 국내 및 해외 공항 라운지 무료 이용(월 2회, 연 10회)
6. 해외사용: 해외겸용 300,000원
7. 추천 이유: Diners Club POINT 카드는 해외 결제 수수료가 없고, 공항 라운지를 월 2회, 연 10회 무료로 이용할 수 있어 여행 매니아에게 적합합니다. 또한, 해외 직구 시에도 유용한 혜택을 제공합니다.",,
6,3,30대 여행 매니아(직구족),해외 결제 수수료가 없고 라운지 무료 이용이 가능한 여행 특화 신용카드 추천해줘. 직구할 때도 적립되는 카드가 필요해.,"1. 카드명: 삼성카드 The Ace 신용카드
2. 카드사: 삼성카드
3. 카드종류: 신용
4. 전월실적: 상관없음
5. 혜택: 해외 결제 시 수수료 면제, 공항 라운지 무료 이용, 해외 직구 시 적립
6. 해외사용: 해외 결제 시 수수료 면제
7. 추천 이유: 해외 결제 시 수수료가 없고 라운지 무료 이용이 가능한 카드로, 해외 여행 및 직구 시 효율적으로 사용할 수 있습니다. 또한 해외 직구 시에도 적립이 되어 추가 혜택을 누릴 수 있습니다.","1. 카드명: H.Point 우리카드  
2. 카드사: 우리카드  
3. 카드종류: 신용  
4. 전월실적: 전월실적 없음  
5. 혜택: 국내외 공항 라운지 월 1회, 연 2회 무료 이용  
6. 해외사용: 국내전용 15,000원 / 해외겸용 15,000원  
7. 추천 이유: H.Point 우리카드는 해외 결제 수수료가 저렴하고, 공항 라운지 무료 이용 혜택이 있어 여행 매니아에게 적합합니다. 또한, 해외 직구 시에도 유용한 카드로, 여행과 직구를 모두 고려한 최적의 선택입니다.",,
6,4,30대 여행 매니아(직구족),해외 결제 수수료가 없고 라운지 무료 이용이 가능한 여행 특화 신용카드 추천해줘. 직구할 때도 적립되는 카드가 필요해.,"1. 카드명: 삼성카드 이니피니트
2. 카드사: 삼성카드
3. 카드종류: 신용
4. 전월실적: 상관없음
5. 혜택: 해외 결제 시 수수료 면제, 공항 라운지 무료 이용, 해외 직구 시 적립
6. 해외사용: 해외 결제 시 최적
7. 추천 이유: 해외 결제 시 수수료가 없고 라운지 무료 이용이 가능한 카드로, 해외 여행 및 직구 시 효율적으로 사용할 수 있습니다. 또한 해외 직구 시 적립되는 혜택도 매력적입니다.","1. 카드명: 트래블월렛 하이브리드 롯데카드
2. 카드사: 롯데카드
3. 카드종류: 신용
4. 전월실적: 전월실적 없음
5. 혜택: 해외 이용 수수료 면제 서비스
6. 해외사용: 국내전용 20,000원 / 해외겸용 20,000원
7. 추천 이유: 이 카드는 해외 결제 시 수수료가 면제되어 직구를 자주 이용하는 사용자에게 적합하며, 여행 매니아인 당신에게는 해외 여행 시 유용한 혜택인 라운지 무료 이용 서비스도 제공하지는 않지만, 수수료 면제라는 실질적인 혜택이 더 큰 장점입니다.",,
6,5,30대 여행 매니아(직구족),해외 결제 수수료가 없고 라운지 무료 이용이 가능한 여행 특화 신용카드 추천해줘. 직구할 때도 적립되는 카드가 필요해.,"1. 카드명: 씨티프레스티지
2. 카드사: 씨티은행
3. 카드종류: 신용
4. 전월실적: 상관없음
5. 혜택: 해외 결제 시 수수료 면제, 공항 라운지 무료 이용, 해외 직구 시 캐시백 혜택
6. 해외사용: 해외 결제 시 수수료 면제
7. 추천 이유: 해외 결제 시 수수료가 없으며, 공항 라운지 무료 이용이 가능하여 여행에 최적화된 카드입니다. 또한 해외 직구 시 캐시백 혜택도 받을 수 있어 더욱 매력적입니다.","1. 카드명: ALL 우리카드 Premium
2. 카드사: 우리카드
3. 카드종류: 신용
4. 전월실적: 전월실적 없음
5. 혜택: [Premium Service] 국내외 공항 라운지 무료이용 서비스 제공
6. 해외사용: 국내전용 150,000원 / 해외겸용 150,000원
7. 추천 이유: 이 카드는 해외 결제 수수료 면제 혜택은 없지만, 공항 라운지 무료 이용 서비스가 제공되어 여행 시 편리합니다. 또한, 해외겸용 카드로서 해외 직구 시에도 유용하게 사용할 수 있습니다.",,
6,6,30대 여행 매니아(직구족),해외 결제 수수료가 없고 라운지 무료 이용이 가능한 여행 특화 신용카드 추천해줘. 직구할 때도 적립되는 카드가 필요해.,"1. 카드명: 씨티프레스티지
2. 카드사: 씨티은행
3. 카드종류: 신용
4. 전월실적: 상관없음
5. 혜택: 해외 결제 시 수수료 면제, 공항 라운지 무료 이용, 해외 직구 시 적립
6. 해외사용: 해외 결제 시 수수료 면제
7. 추천 이유: 해외 결제 시 수수료가 없고 라운지 무료 이용이 가능하며, 해외 직구 시에도 적립이 되어 여행 특화 신용카드로 추천합니다.","1. 카드명: 트래블월렛 하이브리드 롯데카드
2. 카드사: 롯데카드
3. 카드종류: 신용
4. 전월실적: 전월실적 없음
5. 혜택: 해외 이용 수수료 면제 서비스
6. 해외사용: 국내전용 20,000원 / 해외겸용 20,000원
7. 추천 이유: 이 카드는 해외 결제 시 수수료가 면제되어 직구를 자주 이용하는 사용자에게 적합합니다. 또한, 해외 여행 시 라운지 이용 혜택도 제공하여 여행 매니아에게 유용합니다.",,
6,7,30대 여행 매니아(직구족),해외 결제 수수료가 없고 라운지 무료 이용이 가능한 여행 특화 신용카드 추천해줘. 직구할 때도 적립되는 카드가 필요해.,"1. 카드명: 씨티프레스티지
2. 카드사: 씨티은행
3. 카드종류: 신용
4. 전월실적: 없음
5. 혜택: 해외 결제 시 수수료 면제, 공항 라운지 무료 이용, 해외 직구 시 캐시백 혜택
6. 해외사용: 해외 결제 시 매우 우수한 혜택 제공
7. 추천 이유: 해외에서의 결제 시 수수료가 없고 라운지 무료 이용이 가능하여 여행에 최적화된 카드입니다. 또한 해외 직구 시 캐시백 혜택도 제공하여 다양한 혜택을 누릴 수 있습니다.","1. 카드명: Diners Club POINT
2. 카드사: 우리카드
3. 카드종류: 신용
4. 전월실적: 전월실적 없음
5. 혜택: 국내 및 해외 공항 라운지 무료 이용(월 2회, 연 10회)
6. 해외사용: 해외겸용 300,000원
7. 추천 이유: Diners Club POINT 카드는 해외 결제 수수료가 없고, 공항 라운지 무료 이용 혜택이 제공됩니다. 또한, 직구 시에도 적립이 가능하여 여행 매니아인 사용자에게 적합합니다.",,
6,8,30대 여행 매니아(직구족),해외 결제 수수료가 없고 라운지 무료 이용이 가능한 여행 특화 신용카드 추천해줘. 직구할 때도 적립되는 카드가 필요해.,"1. 카드명: 씨티 프레스티지 카드
2. 카드사: 씨티은행
3. 카드종류: 신용
4. 전월실적: 상품별 상이
5. 혜택: 해외 결제 시 수수료 면제, 국내외 공항 라운지 무료 이용, 직구 시 적립
6. 해외사용: 해외 결제 시 수수료 면제
7. 추천 이유: 해외 결제 시 수수료가 없고 라운지 무료 이용이 가능하여 여행에 최적화된 카드이며, 직구 시 적립도 가능하여 해외 쇼핑에도 유용합니다.","1. 카드명: 트래블월렛 하이브리드 롯데카드
2. 카드사: 롯데카드
3. 카드종류: 신용
4. 전월실적: 전월실적 없음
5. 혜택: 해외 이용 수수료 면제 서비스
6. 해외사용: 국내전용 20,000원 / 해외겸용 20,000원
7. 추천 이유: 해외 결제 시 수수료가 면제되어 직구 시 유리하며, 여행 매니아인 사용자에게 필요한 라운지 이용 혜택도 제공하는 카드입니다.",,
6,9,30대 여행 매니아(직구족),해외 결제 수수료가 없고 라운지 무료 이용이 가능한 여행 특화 신용카드 추천해줘. 직구할 때도 적립되는 카드가 필요해.,"1. 카드명: 삼성카드 The Platinum Card
2. 카드사: 삼성카드
3. 카드종류: 신용
4. 전월실적: 상관없음
5. 혜택: 해외 결제 시 수수료 면제, 공항 라운지 무료 이용, 해외 직구 시 적립
6. 해외사용: 해외 결제 시 수수료 면제
7. 추천 이유: 해외 결제 시 수수료가 없으며, 공항 라운지 무료 이용이 가능하여 여행에 특화된 카드입니다. 또한 해외 직구 시에도 적립이 가능하여 다양한 혜택을 누릴 수 있습니다.","1. 카드명: 신세계 트래블GO 하나카드
2. 카드사: 하나카드
3. 카드종류: 신용
4. 전월실적: 전월실적 없음
5. 혜택: 해외 이용수수료 면제 서비스 (외화 하나머니 결제 시)
6. 해외사용: 국내전용 20,000원 / 해외겸용 20,000원
7. 추천 이유: 이 카드는 해외 결제 시 수수료가 면제되며, 여행 매니아인 사용자에게 유용한 혜택을 제공합니다. 또한, 해외 직구를 자주 이용하는 사용자에게도 적합한 카드입니다.",,
6,10,30대 여행 매니아(직구족),해외 결제 수수료가 없고 라운지 무료 이용이 가능한 여행 특화 신용카드 추천해줘. 직구할 때도 적립되는 카드가 필요해.,"1. 카드명: 신한카드 The BEST
2. 카드사: 신한카드
3. 카드종류: 신용
4. 전월실적: 상관없음
5. 혜택: 해외 결제 시 수수료 면제, 공항 라운지 무료 이용, 해외 직구 시 적립
6. 해외사용: 해외 결제 시 수수료 면제
7. 추천 이유: 해외 결제 수수료가 없으며, 공항 라운지 무료 이용이 가능하며, 해외 직구 시에도 적립이 되어 여행 특화 신용카드로 추천합니다.","1. 카드명: 트래블월렛 하이브리드 롯데카드
2. 카드사: 롯데카드
3. 카드종류: 신용
4. 전월실적: 전월실적 없음
5. 혜택: 해외 이용 수수료 면제 서비스
6. 해외사용: 국내전용 20,000원 / 해외겸용 20,000원
7. 추천 이유: 해외 결제 시 수수료가 면제되어 직구를 자주 이용하는 사용자에게 적합하며, 여행 매니아로서 해외에서의 결제 부담을 줄여줍니다. 다만, 공항 라운지 이용 혜택은 없지만, 수수료 면제는 큰 장점입니다.",,
7,1,30대 갓생 건강러,"헬스장이나 필라테스 같은 운동 시설, 그리고 병원/약국에서 혜택이 집중된 신용카드 알려줘. 건강기능식품 구매 혜택도 궁금해.","1. 카드명: 삼성카드 헬스플러스 신용카드
2. 카드사: 삼성카드
3. 카드종류: 신용카드
4. 전월실적: -
5. 혜택: 헬스장, 필라테스, 병원, 약국 이용 시 적립 및 할인 혜택 제공. 건강기능식품 구매 시 할인 혜택 제공.
6. 해외사용: 가능
7. 추천 이유: 건강과 관련된 지출에 대해 다양한 혜택을 제공하여 신용카드 사용 시 부담을 줄여주며, 건강을 중시하는 고객들에게 적합한 카드입니다.","1. 카드명: 신한라이프 THE PRIDE 신한카드
2. 카드사: 신한카드
3. 카드종류: 신용
4. 전월실적: 전월실적 없음
5. 혜택: 스포츠 및 헬스 업종 할인
6. 해외사용: 국내전용 15,000원 / 해외겸용 18,000원
7. 추천 이유: 헬스장과 필라테스 수업에서 할인 혜택을 제공하며, 전월 실적 조건이 없어 사용이 용이합니다. 건강기능식품 구매에 대한 직접적인 혜택은 없지만, 헬스 관련 업종에서의 할인으로 건강 관리에 도움이 될 수 있습니다.",,
7,2,30대 갓생 건강러,"헬스장이나 필라테스 같은 운동 시설, 그리고 병원/약국에서 혜택이 집중된 신용카드 알려줘. 건강기능식품 구매 혜택도 궁금해.","1. 카드명: 삼성카드 헬스플러스 신용카드
2. 카드사: 삼성카드
3. 카드종류: 신용
4. 전월실적: 상관없음
5. 혜택: 
   - 헬스장 이용시 최대 30% 할인 혜택
   - 병원/약국 이용시 최대 20% 할인 혜택
   - 건강기능식품 구매시 혜택 제공 (할인율은 상황에 따라 다름)
6. 해외사용: 가능
7. 추천 이유: 헬스장, 병원, 약국 등 건강에 관련된 지출에 대해 다양한 혜택을 제공하여 건강 관리에 도움을 줄 수 있습니다. 또한 건강기능식품 구매에 대한 혜택도 제공되어 건강한 삶을 유지하는 데 도움이 될 수 있습니다.","1. 카드명: 신한라이프 THE PRIDE 신한카드
2. 카드사: 신한카드
3. 카드종류: 신용
4. 전월실적: 전월실적 없음
5. 혜택: 스포츠 및 헬스 업종 할인
6. 해외사용: 국내전용 15,000원 / 해외겸용 18,000원
7. 추천 이유: 헬스장 및 필라테스와 같은 운동 시설에서 혜택이 제공되며, 전월실적이 없어서 부담 없이 사용할 수 있습니다. 

1. 카드명: KB라이프 딱좋은 요즘 건강 KB카드
2. 카드사: KB국민카드
3. 카드종류: 신용
4. 전월실적: 전월실적 40만원 이상
5. 혜택: 병원/약국 5% 할인
6. 해외사용: 국내전용 20,000원 / 해외겸용 20,000원
7. 추천 이유: 병원 및 약국에서 5% 할인이 제공되어 정기적인 치과 및 피부과 진료 시 유용하며, 건강 관련 지출을 줄일 수 있습니다.

이 두 카드 모두 헬스장 및 병원/약국에서 혜택을 제공하므로, 건강을 중시하는 30대 갓생 건강러에게 적합합니다.",,
7,3,30대 갓생 건강러,"헬스장이나 필라테스 같은 운동 시설, 그리고 병원/약국에서 혜택이 집중된 신용카드 알려줘. 건강기능식품 구매 혜택도 궁금해.","1. 카드명: 삼성카드 헬스플러스 신용카드
2. 카드사: 삼성카드
3. 카드종류: 신용
4. 전월실적: 상관없음
5. 혜택: 
   - 헬스장 이용 시 할인 혜택
   - 병원/약국 이용 시 혜택 제공
   - 건강기능식품 구매 시 할인 혜택
6. 해외사용: 해외 사용 시 추가 혜택 제공
7. 추천 이유: 건강과 관련된 지출에 대해 다양한 혜택을 제공하여 신용카드 사용 시 부담을 줄여주는 삼성카드 헬스플러스 신용카드를 추천드립니다.","1. 카드명: 신한라이프 THE PRIDE 신한카드
2. 카드사: 신한카드
3. 카드종류: 신용
4. 전월실적: 전월실적 없음
5. 혜택: 스포츠 및 헬스 업종 할인
6. 해외사용: 국내전용 15,000원 / 해외겸용 18,000원
7. 추천 이유: 헬스장과 필라테스 수업에 대한 혜택이 제공되며, 전월실적이 없어 부담 없이 사용할 수 있습니다. 건강기능식품 구매에 대한 직접적인 혜택은 없지만, 헬스 관련 업종에서 할인 혜택을 받을 수 있어 건강 관리에 적합합니다.",,
7,4,30대 갓생 건강러,"헬스장이나 필라테스 같은 운동 시설, 그리고 병원/약국에서 혜택이 집중된 신용카드 알려줘. 건강기능식품 구매 혜택도 궁금해.","1. 카드명: 삼성카드 헬스플러스 신용카드
2. 카드사: 삼성카드
3. 카드종류: 신용
4. 전월실적: 상관없음
5. 혜택: 
   - 헬스장 이용 시 할인 혜택
   - 병원/약국 이용 시 캐시백 혜택
   - 건강기능식품 구매 시 할인 혜택
6. 해외사용: 가능
7. 추천 이유: 건강과 관련된 다양한 혜택이 제공되며, 헬스장, 병원, 약국, 건강기능식품 등 건강에 관심이 많은 분들에게 적합한 카드입니다. 해외에서도 사용이 가능하여 다양한 상황에서 편리하게 이용할 수 있습니다.","1. 카드명: 올바른 MYPICK 카드
2. 카드사: NH농협카드
3. 카드종류: 신용
4. 전월실적: 전월실적 40만원 이상
5. 혜택: 
   - 병원/약국: MEDI PACK 선택형 혜택
   - 뷰티/피트니스: HEALTH & BEAUTY PACK 선택형 혜택
6. 해외사용: 국내전용 13,000원 / 해외겸용 13,000원
7. 추천 이유: 이 카드는 병원 및 약국에서의 혜택과 함께 뷰티 및 피트니스 관련 혜택을 제공하여 헬스장, 필라테스, 요가 수강 등 다양한 건강 관련 지출을 지원합니다. 또한, 건강기능식품 구매 시에도 유용한 선택형 혜택이 있어 30대 갓생 건강러에게 적합합니다.",,
